role,Discussion_ID,Member,key,sentiment,reason,industry,status,time,Dataset,Topic_Key,Industry,Is_Member_Target,Sentiment_Label,Meeting_Num,Dataset_Label,discussion_type,short_title,long_title,date_parsed,Year,Month
participant,fish_vacuum_Meeting_3_Report_Discussion,Teddy Goldstein,0,0.5,Useful for fishing operations but may have environmental concerns.,,,,journalist,fish_vacuum,fishing,True,Pro,3.0,Journalist (Full Record),discussion,fish_vacuum_Meeting_3_Report_Discussion,Provide report on cost-benefit analysis,,,
participant,fish_vacuum_Meeting_3_Report,Teddy Goldstein,0,0.5,Useful for fishing operations but may have environmental concerns.,,,,journalist,fish_vacuum,fishing,True,Pro,3.0,Journalist (Full Record),plan,fish_vacuum_Meeting_3_Report,Provide report on cost-benefit analysis,,,
participant,low_volume_crane_Meeting_3_Proposal_Discussion,Ed Helpsford,0,1.0,"Beneficial for small time fishers, who he feels are often overlooked",,,,journalist,low_volume_crane,fishing,True,Pro,3.0,Journalist (Full Record),discussion,low_volume_crane_Meeting_3_Proposal_Discussion,Discuss potential benefits of low-volume unload crane,,,
participant,low_volume_crane_Meeting_3_Proposal,Ed Helpsford,0,1.0,"Beneficial for small time fishers, who he feels are often overlooked",,,,journalist,low_volume_crane,fishing,True,Pro,3.0,Journalist (Full Record),plan,low_volume_crane_Meeting_3_Proposal,Discuss potential benefits of low-volume unload crane,,,
participant,low_volume_crane_Travel_Harbor_Route_Solutions_Discussion,Seal,0,0.1,Recognizes the crane's benefit to small-scale operations.,,,,journalist,low_volume_crane,fishing,True,Neutral,5.0,Journalist (Full Record),discussion,low_volume_crane_Travel_Harbor_Route_Solutions_Discussion,Discuss travel plans to Harbor Route Solutions in Haacklee,,,
participant,low_volume_crane_Travel_Harbor_Route_Solutions,Seal,0,0.1,Recognizes the crane's benefit to small-scale operations.,,,,journalist,low_volume_crane,fishing,True,Neutral,5.0,Journalist (Full Record),plan,low_volume_crane_Travel_Harbor_Route_Solutions,Travel to Harbor Route Solutions in Haacklee,,,
participant,low_volume_crane_Travel_Harbor_Route_Solutions_Completed_Discussion_Crane,Seal,0,0.1,Recognizes the crane's benefit to small-scale operations.,,,,journalist,low_volume_crane,fishing,True,Neutral,8.0,Journalist (Full Record),discussion,low_volume_crane_Travel_Harbor_Route_Solutions_Completed_Discussion_Crane,Discuss the completed travel plans to Harbor Route Solutions in Haacklee,,,
participant,low_volume_crane_Travel_Harbor_Builders_Discussion,Simone Kat,0,0.75,"Supports small-scale operations, which align with small vessel activities and tourism. Tourism is increasingly focused on small scale pictureque fishing",,,,journalist,low_volume_crane,fishing,True,Pro,8.0,Journalist (Full Record),discussion,low_volume_crane_Travel_Harbor_Builders_Discussion,Discuss travel plans to Harbor Builders in Haacklee,,,
participant,low_volume_crane_Travel_Harbor_Builders,Simone Kat,0,0.75,"Supports small-scale operations, which align with small vessel activities and tourism. Tourism is increasingly focused on small scale pictureque fishing",,,,journalist,low_volume_crane,fishing,True,Pro,8.0,Journalist (Full Record),plan,low_volume_crane_Travel_Harbor_Builders,Travel to Harbor Builders in Haacklee,,,
participant,low_volume_crane_Travel_Haacklee_Assembly_Co_Discussion,Simone Kat,0,0.75,"Supports small-scale operations, which align with small vessel activities and tourism. Tourism is increasingly focused on small scale pictureque fishing",,,,journalist,low_volume_crane,fishing,True,Pro,8.0,Journalist (Full Record),discussion,low_volume_crane_Travel_Haacklee_Assembly_Co_Discussion,Discuss travel plans to Haacklee Assembly Co. in Haacklee,,,
participant,low_volume_crane_Travel_Haacklee_Assembly_Co,Simone Kat,0,0.75,"Supports small-scale operations, which align with small vessel activities and tourism. Tourism is increasingly focused on small scale pictureque fishing",,,,journalist,low_volume_crane,fishing,True,Pro,8.0,Journalist (Full Record),plan,low_volume_crane_Travel_Haacklee_Assembly_Co,Travel to Haacklee Assembly Co. in Haacklee,,,
participant,low_volume_crane_Meeting_8_Report_Discussion,Seal,0,0.1,Recognizes the crane's benefit to small-scale operations.,,,,journalist,low_volume_crane,fishing,True,Neutral,8.0,Journalist (Full Record),discussion,low_volume_crane_Meeting_8_Report_Discussion,Report on travel and submit letter of support for low-volume unload crane,,,
participant,low_volume_crane_Meeting_8_Report,Seal,0,0.1,Recognizes the crane's benefit to small-scale operations.,,,,journalist,low_volume_crane,fishing,True,Neutral,8.0,Journalist (Full Record),plan,low_volume_crane_Meeting_8_Report,Report on travel and submit letter of support for low-volume unload crane,,,
participant,low_volume_crane_Travel_Harbor_Builders_Completed_Discussion,Simone Kat,0,0.75,"Supports small-scale operations, which align with small vessel activities and tourism. Tourism is increasingly focused on small scale pictureque fishing",,,,journalist,low_volume_crane,fishing,True,Pro,9.0,Journalist (Full Record),discussion,low_volume_crane_Travel_Harbor_Builders_Completed_Discussion,Discuss the completed travel plans to Harbor Builders in Haacklee,,,
participant,low_volume_crane_Travel_Haacklee_Assembly_Co_Completed_Discussion,Simone Kat,0,0.75,"Supports small-scale operations, which align with small vessel activities and tourism. Tourism is increasingly focused on small scale pictureque fishing",,,,journalist,low_volume_crane,fishing,True,Pro,9.0,Journalist (Full Record),discussion,low_volume_crane_Travel_Haacklee_Assembly_Co_Completed_Discussion,Discuss the completed travel plans to Haacklee Assembly Co. in Haacklee,,,
participant,affordable_housing_Travel_Waveside_Townhomes_Discussion,Simone Kat,0,-1.0,Conflicts with tourism-focused short-term rentals,,,,journalist,affordable_housing,neutral,True,Against,7.0,Journalist (Full Record),discussion,affordable_housing_Travel_Waveside_Townhomes_Discussion,Discuss travel plans to Waveside Townhomes in Lomark,,,
participant,affordable_housing_Travel_Waveside_Townhomes,Simone Kat,0,-1.0,Conflicts with tourism-focused short-term rentals,,,,journalist,affordable_housing,neutral,True,Against,7.0,Journalist (Full Record),plan,affordable_housing_Travel_Waveside_Townhomes,Travel to Waveside Townhomes in Lomark,,,
participant,affordable_housing_Meeting_7_Debate_Discussion,Simone Kat,0,-1.0,Conflicts with tourism-focused short-term rentals,,,,journalist,affordable_housing,neutral,True,Against,7.0,Journalist (Full Record),discussion,affordable_housing_Meeting_7_Debate_Discussion,Debate the conflict with short-term rentals,,,
participant,affordable_housing_Meeting_7_Debate_Discussion,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,7.0,Journalist (Full Record),discussion,affordable_housing_Meeting_7_Debate_Discussion,Debate the conflict with short-term rentals,,,
participant,affordable_housing_Meeting_7_Debate,Simone Kat,0,-1.0,Conflicts with tourism-focused short-term rentals,,,,journalist,affordable_housing,neutral,True,Against,7.0,Journalist (Full Record),plan,affordable_housing_Meeting_7_Debate,Debate the conflict with short-term rentals,,,
participant,affordable_housing_Meeting_7_Debate,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,7.0,Journalist (Full Record),plan,affordable_housing_Meeting_7_Debate,Debate the conflict with short-term rentals,,,
participant,affordable_housing_Travel_Waveside_Townhomes_Completed_Discussion,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,8.0,Journalist (Full Record),discussion,affordable_housing_Travel_Waveside_Townhomes_Completed_Discussion,Discuss the completed travel plans to Waveside Townhomes in Lomark,,,
participant,affordable_housing_Meeting_8_Gather_Feedback_Discussion,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,8.0,Journalist (Full Record),discussion,affordable_housing_Meeting_8_Gather_Feedback_Discussion,Gather community feedback on housing needs,,,
participant,affordable_housing_Meeting_8_Feedback,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,8.0,Journalist (Full Record),plan,affordable_housing_Meeting_8_Feedback,Gather community feedback on housing needs,,,
participant,affordable_housing_Travel_Tidewater_Flats_Discussion,Teddy Goldstein,0,1.0,Strongly supports affordable housing for workers.,,,,journalist,affordable_housing,neutral,True,Pro,9.0,Journalist (Full Record),discussion,affordable_housing_Travel_Tidewater_Flats_Discussion,Discuss travel plans to Tidewater Flats in Lomark,,,
participant,affordable_housing_Travel_Tidewater_Flats,Teddy Goldstein,0,1.0,Strongly supports affordable housing for workers.,,,,journalist,affordable_housing,neutral,True,Pro,9.0,Journalist (Full Record),plan,affordable_housing_Travel_Tidewater_Flats,Travel to Tidewater Flats in Lomark,,,
participant,affordable_housing_Travel_Tidewater_Flats_Completed_Discussion,Teddy Goldstein,0,1.0,Strongly supports affordable housing for workers.,,,,journalist,affordable_housing,neutral,True,Pro,10.0,Journalist (Full Record),discussion,affordable_housing_Travel_Tidewater_Flats_Completed_Discussion,Discuss the completed travel plans to Tidewater Flats in Lomark,,,
participant,affordable_housing_Meeting_10_Travel_Findings_Discussion,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,10.0,Journalist (Full Record),discussion,affordable_housing_Meeting_10_Travel_Findings_Discussion,Report on travel findings and draft housing proposal suggestion,,,
participant,affordable_housing_Meeting_10_Housing_Proposal,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,10.0,Journalist (Full Record),plan,affordable_housing_Meeting_10_Housing_Proposal,Report on travel findings and draft housing proposal suggestion,,,
participant,renaming_park_himark_Meeting_4_Name_Ideas_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,4.0,Journalist (Full Record),discussion,renaming_park_himark_Meeting_4_Name_Ideas_Discussion,Gather ideas for new name for the park,,,
participant,renaming_park_himark_Meeting_4_Name_Ideas,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,4.0,Journalist (Full Record),plan,renaming_park_himark_Meeting_4_Name_Ideas,Gather ideas for new name for the park,,,
participant,renaming_park_himark_Travel_Anchor_Way_Grill_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,4.0,Journalist (Full Record),discussion,renaming_park_himark_Travel_Anchor_Way_Grill_Discussion,Discuss travel plans to Anchor Way Grill,,,
participant,renaming_park_himark_Travel_Anchor_Way_Grill,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,4.0,Journalist (Full Record),plan,renaming_park_himark_Travel_Anchor_Way_Grill,Discuss travel plans to Anchor Way Grill,,,
participant,renaming_park_himark_Travel_Sailors_Perch_Light_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,4.0,Journalist (Full Record),discussion,renaming_park_himark_Travel_Sailors_Perch_Light_Discussion,Discuss travel plans to Sailor's Perch Light,,,
participant,renaming_park_himark_Travel_Sailors_Perch_Light,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,4.0,Journalist (Full Record),plan,renaming_park_himark_Travel_Sailors_Perch_Light,Discuss travel plans to Sailor's Perch Light,,,
participant,renaming_park_himark_Travel_Himark_City_Hall_Discussion,Carol Limpet,0,0.5,Symbolic gesture that could attract tourists and improve community pride.,,,,journalist,renaming_park_himark,neutral,True,Pro,5.0,Journalist (Full Record),discussion,renaming_park_himark_Travel_Himark_City_Hall_Discussion,Discuss travel plans to Himark City Hall,,,
participant,renaming_park_himark_Travel_Himark_City_Hall,Carol Limpet,0,0.5,Symbolic gesture that could attract tourists and improve community pride.,,,,journalist,renaming_park_himark,neutral,True,Pro,5.0,Journalist (Full Record),plan,renaming_park_himark_Travel_Himark_City_Hall,Travel to Himark City Hall,,,
participant,renaming_park_himark_Meeting_5_Nominations_Discussion,Carol Limpet,0,0.5,Symbolic gesture that could attract tourists and improve community pride.,,,,journalist,renaming_park_himark,neutral,True,Pro,5.0,Journalist (Full Record),discussion,renaming_park_himark_Meeting_5_Nominations_Discussion,Solicit community nominations for the new park name,,,
participant,renaming_park_himark_Meeting_5_Nominations,Carol Limpet,0,0.5,Symbolic gesture that could attract tourists and improve community pride.,,,,journalist,renaming_park_himark,neutral,True,Pro,5.0,Journalist (Full Record),plan,renaming_park_himark_Meeting_5_Nominations,Solicit community nominations for the new park name,,,
participant,renaming_park_himark_Travel_Himark_City_Hall_Completed_Discussion,Carol Limpet,0,0.5,Symbolic gesture that could attract tourists and improve community pride.,,,,journalist,renaming_park_himark,neutral,True,Pro,8.0,Journalist (Full Record),discussion,renaming_park_himark_Travel_Himark_City_Hall_Completed_Discussion,Discuss the completed travel plans to Himark City Hall,,,
participant,renaming_park_himark_Travel_Anchor_Way_Grill_Completed_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,8.0,Journalist (Full Record),discussion,renaming_park_himark_Travel_Anchor_Way_Grill_Completed_Discussion,Discuss the completed travel plans to Anchor Way Grill,,,
participant,renaming_park_himark_Travel_Sailors_Perch_Light_Completed_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,8.0,Journalist (Full Record),discussion,renaming_park_himark_Travel_Sailors_Perch_Light_Completed_Discussion,Discuss the completed travel plans to Sailor's Perch Light,,,
participant,renaming_park_himark_Meeting_8_Compile_Nominations_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,8.0,Journalist (Full Record),discussion,renaming_park_himark_Meeting_8_Compile_Nominations_Discussion,Compile nominations and conduct a community vote,,,
participant,renaming_park_himark_Meeting_8_Compile_Nominations,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,8.0,Journalist (Full Record),plan,renaming_park_himark_Meeting_8_Compile_Nominations,Compile nominations and conduct a community vote,,,
participant,renaming_park_himark_Meeting_7_Announce_Name_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,7.0,Journalist (Full Record),discussion,renaming_park_himark_Meeting_7_Announce_Name_Discussion,Announce the new park name and organize an unveiling event,,,
participant,renaming_park_himark_Meeting_7_Announce_Name,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,7.0,Journalist (Full Record),plan,renaming_park_himark_Meeting_7_Announce_Name,Announce the new park name and organize an unveiling event,,,
participant,renaming_park_himark_Meeting_7_Unveiling_Event_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,7.0,Journalist (Full Record),discussion,renaming_park_himark_Meeting_7_Unveiling_Event_Discussion,Presentation on unveiling event,,,
participant,renaming_park_himark_Meeting_7_Unveiling_Event,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,7.0,Journalist (Full Record),plan,renaming_park_himark_Meeting_7_Unveiling_Event,Presentation on unveiling event,,,
participant,name_harbor_area_Travel_The_Bait_Stich_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,11.0,Journalist (Full Record),discussion,name_harbor_area_Travel_The_Bait_Stich_Discussion,Discuss travel plans to The Bait & Stich,,,
participant,name_harbor_area_Travel_The_Bait_Stich,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,11.0,Journalist (Full Record),plan,name_harbor_area_Travel_The_Bait_Stich,Travel to The Bait & Stich,,,
participant,name_harbor_area_Meeting_11_Draft_Names_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,11.0,Journalist (Full Record),discussion,name_harbor_area_Meeting_11_Draft_Names_Discussion,Draft potential names for the customs office,,,
participant,name_harbor_area_Meeting_11_Draft_Names,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,11.0,Journalist (Full Record),plan,name_harbor_area_Meeting_11_Draft_Names,Draft potential names for the customs office,,,
participant,name_harbor_area_Travel_Harbor_Odyssey_Tours,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,11.0,Journalist (Full Record),plan,name_harbor_area_Travel_Harbor_Odyssey_Tours,Travel to Harbor Odyssey Tours,,,
participant,name_harbor_area_Travel_The_Bait_Stich_Completed_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,12.0,Journalist (Full Record),discussion,name_harbor_area_Travel_The_Bait_Stich_Completed_Discussion,Discuss the completed travel plans to The Bait & Stich,,,
participant,name_harbor_area_Travel_Harbor_Odyssey_Tours_Completed_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,12.0,Journalist (Full Record),discussion,name_harbor_area_Travel_Harbor_Odyssey_Tours_Completed_Discussion,Discuss the completed travel plans to Harbor Odyssey Tours,,,
participant,name_harbor_area_Meeting_12_Public_Opinion_Discussion,Ed Helpsford,0,0.0,Supportive but also feels it is a distraction,,,,journalist,name_harbor_area,neutral,True,Neutral,12.0,Journalist (Full Record),discussion,name_harbor_area_Meeting_12_Public_Opinion_Discussion,Gather public opinion on name choices and plan the dedication event,,,
participant,name_harbor_area_Meeting_12_Public_Opinion,Ed Helpsford,0,0.0,Supportive but also feels it is a distraction,,,,journalist,name_harbor_area,neutral,True,Neutral,12.0,Journalist (Full Record),plan,name_harbor_area_Meeting_12_Public_Opinion,Gather public opinion on name choices and plan the dedication event,,,
participant,name_harbor_area_Meeting_14_Finalize_Name,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,14.0,Journalist (Full Record),plan,name_harbor_area_Meeting_14_Finalize_Name,Finalize the name and plan the dedication event,,,
participant,name_inspection_office_Meeting_8_Proposal_Discussion,Simone Kat,0,0.0,Symbolic gesture with no direct impact on tourism or vessel operations.,,,,journalist,name_inspection_office,neutral,True,Neutral,8.0,Journalist (Full Record),discussion,name_inspection_office_Meeting_8_Proposal_Discussion,Propose potential names based on feedback,,,
participant,name_inspection_office_Meeting_8_Proposal,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_inspection_office,neutral,True,Pro,8.0,Journalist (Full Record),plan,name_inspection_office_Meeting_8_Proposal,Propose potential names based on feedback,,,
participant,name_inspection_office_Travel_Lomark_Civic_Plaza_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_inspection_office,neutral,True,Pro,8.0,Journalist (Full Record),discussion,name_inspection_office_Travel_Lomark_Civic_Plaza_Discussion,Discuss travel plans to Lomark Civic Plaza,,,
participant,name_inspection_office_Travel_Lomark_Civic_Plaza,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_inspection_office,neutral,True,Pro,8.0,Journalist (Full Record),plan,name_inspection_office_Travel_Lomark_Civic_Plaza,Travel to Lomark Civic Plaza,,,
participant,name_inspection_office_Travel_Lomark_Civic_Plaza_Completed_Discussion,Simone Kat,0,0.0,Symbolic gesture with no direct impact on tourism or vessel operations.,,,,journalist,name_inspection_office,neutral,True,Neutral,9.0,Journalist (Full Record),discussion,name_inspection_office_Travel_Lomark_Civic_Plaza_Completed_Discussion,Discuss the completed travel plans to Lomark Civic Plaza,,,
participant,name_inspection_office_Meeting_9_Community_Vote_Discussion,Ed Helpsford,0,0.0,Supportive but also feels it is a distraction,,,,journalist,name_inspection_office,neutral,True,Neutral,9.0,Journalist (Full Record),discussion,name_inspection_office_Meeting_9_Community_Vote_Discussion,Organize a community vote on the name,,,
participant,name_inspection_office_Meeting_9_Community_Vote,Ed Helpsford,0,0.0,Supportive but also feels it is a distraction,,,,journalist,name_inspection_office,neutral,True,Neutral,9.0,Journalist (Full Record),plan,name_inspection_office_Meeting_9_Community_Vote,Organize a community vote on the name,,,
participant,name_inspection_office_Meeting_14_Announcement_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_inspection_office,neutral,True,Pro,14.0,Journalist (Full Record),discussion,name_inspection_office_Meeting_14_Announcement_Discussion,Announce the chosen name and organize an official naming ceremony,,,
participant,name_inspection_office_Meeting_14_Announcement,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_inspection_office,neutral,True,Pro,14.0,Journalist (Full Record),plan,name_inspection_office_Meeting_14_Announcement,Announce the chosen name and organize an official naming ceremony,,,
participant,marine_life_deck_Meeting_10_Initial_Ideas_Discussion,Simone Kat,0,1.0,"Strongly supports as it could be a major attraction, benefiting tourism.",,,,journalist,marine_life_deck,tourism,True,Pro,10.0,Journalist (Full Record),discussion,marine_life_deck_Meeting_10_Initial_Ideas_Discussion,Discuss initial ideas and viability of a marine life observation deck,,,
participant,marine_life_deck_Meeting_10_Initial_Ideas_Discussion,Carol Limpet,0,0.5,Sees educational value but concerned about sustainable funding.,,,,journalist,marine_life_deck,tourism,True,Pro,10.0,Journalist (Full Record),discussion,marine_life_deck_Meeting_10_Initial_Ideas_Discussion,Discuss initial ideas and viability of a marine life observation deck,,,
participant,marine_life_deck_Meeting_10_Initial_Ideas,Simone Kat,0,1.0,"Strongly supports as it could be a major attraction, benefiting tourism.",,,,journalist,marine_life_deck,tourism,True,Pro,10.0,Journalist (Full Record),plan,marine_life_deck_Meeting_10_Initial_Ideas,Discuss initial ideas and viability of a marine life observation deck,,,
participant,marine_life_deck_Meeting_10_Initial_Ideas,Carol Limpet,0,0.5,Sees educational value but concerned about sustainable funding.,,,,journalist,marine_life_deck,tourism,True,Pro,10.0,Journalist (Full Record),plan,marine_life_deck_Meeting_10_Initial_Ideas,Discuss initial ideas and viability of a marine life observation deck,,,
participant,marine_life_deck_Travel_Tropics_Environmental_Hub_Discussion,Carol Limpet,0,0.5,Sees educational value but concerned about sustainable funding.,,,,journalist,marine_life_deck,tourism,True,Pro,11.0,Journalist (Full Record),discussion,marine_life_deck_Travel_Tropics_Environmental_Hub_Discussion,Discuss travel plans to Tropics Environmental Hub in Centralia,,,
participant,marine_life_deck_Travel_Tropics_Environmental_Hub,Carol Limpet,0,0.5,Sees educational value but concerned about sustainable funding.,,,,journalist,marine_life_deck,tourism,True,Pro,11.0,Journalist (Full Record),plan,marine_life_deck_Travel_Tropics_Environmental_Hub,Travel to Tropics Environmental Hub in Centralia,,,
participant,marine_life_deck_Meeting_11_Feedback_Discussion,Carol Limpet,0,0.5,Sees educational value but concerned about sustainable funding.,,,,journalist,marine_life_deck,tourism,True,Pro,11.0,Journalist (Full Record),discussion,marine_life_deck_Meeting_11_Feedback_Discussion,Gather initial feedback from local businesses and community members,,,
participant,marine_life_deck_Meeting_11_Feedback,Carol Limpet,0,0.5,Sees educational value but concerned about sustainable funding.,,,,journalist,marine_life_deck,tourism,True,Pro,11.0,Journalist (Full Record),plan,marine_life_deck_Meeting_11_Feedback,Gather initial feedback from local businesses and community members,,,
participant,marine_life_deck_Travel_Tropics_Environmental_Hub_Completed_Discussion,Carol Limpet,0,0.5,Sees educational value but concerned about sustainable funding.,,,,journalist,marine_life_deck,tourism,True,Pro,12.0,Journalist (Full Record),discussion,marine_life_deck_Travel_Tropics_Environmental_Hub_Completed_Discussion,Discuss the completed travel plans to Tropics Environmental Hub in Centralia,,,
participant,marine_life_deck_Meeting_12_Environmental_Impact_Report_Discussion,Teddy Goldstein,0,-0.5,Prefers resources to be allocated toward the fishing industry.,,,,journalist,marine_life_deck,tourism,True,Against,12.0,Journalist (Full Record),discussion,marine_life_deck_Meeting_12_Environmental_Impact_Report_Discussion,Present findings from the environmental impact study,,,
participant,marine_life_deck_Meeting_12_Environmental_Impact_Report,Teddy Goldstein,0,-0.5,Prefers resources to be allocated toward the fishing industry.,,,,journalist,marine_life_deck,tourism,True,Against,12.0,Journalist (Full Record),plan,marine_life_deck_Meeting_12_Environmental_Impact_Report,Present findings from the environmental impact study,,,
participant,marine_life_deck_Meeting_12_Detailed_Proposal_Discussion,Simone Kat,0,1.0,"Strongly supports as it could be a major attraction, benefiting tourism.",,,,journalist,marine_life_deck,tourism,True,Pro,12.0,Journalist (Full Record),discussion,marine_life_deck_Meeting_12_Detailed_Proposal_Discussion,Formulate a detailed proposal for the observation deck based on feedback,,,
participant,marine_life_deck_Meeting_12_Detailed_Proposal,Simone Kat,0,1.0,"Strongly supports as it could be a major attraction, benefiting tourism.",,,,journalist,marine_life_deck,tourism,True,Pro,12.0,Journalist (Full Record),plan,marine_life_deck_Meeting_12_Detailed_Proposal,Formulate a detailed proposal for the observation deck based on feedback,,,
participant,seafood_festival_Meeting_1_Discussion,Simone Kat,0,0.75,Sees great potential in drawing tourists and celebrating local cuisine.,,,,journalist,seafood_festival,fishing,True,Pro,1.0,Journalist (Full Record),discussion,seafood_festival_Meeting_1_Discussion,Discuss the feasibility and benefits of hosting an annual seafood festival,,,
participant,seafood_festival_Meeting_1_Discussion,Carol Limpet,0,0.75,Supports as it offers community and economic benefits.,,,,journalist,seafood_festival,fishing,True,Pro,1.0,Journalist (Full Record),discussion,seafood_festival_Meeting_1_Discussion,Discuss the feasibility and benefits of hosting an annual seafood festival,,,
participant,seafood_festival_Meeting_1_Feasibility,Simone Kat,0,0.75,Sees great potential in drawing tourists and celebrating local cuisine.,,,,journalist,seafood_festival,fishing,True,Pro,1.0,Journalist (Full Record),plan,seafood_festival_Meeting_1_Feasibility,Discuss the feasibility and benefits of hosting an annual seafood festival,,,
participant,seafood_festival_Meeting_1_Feasibility,Tante Titan,0,0.75,Supports as it boosts local economy and community connection.,,,,journalist,seafood_festival,fishing,True,Pro,1.0,Journalist (Full Record),plan,seafood_festival_Meeting_1_Feasibility,Discuss the feasibility and benefits of hosting an annual seafood festival,,,
participant,seafood_festival_Travel_Dock_Roll_Hall_of_Fame_Discussion,Carol Limpet,0,0.75,Supports as it offers community and economic benefits.,,,,journalist,seafood_festival,fishing,True,Pro,2.0,Journalist (Full Record),discussion,seafood_festival_Travel_Dock_Roll_Hall_of_Fame_Discussion,Discuss travel plans to Dock & Roll Hall of Fame in Paackland,,,
participant,seafood_festival_Travel_Dock_Roll_Hall_of_Fame,Carol Limpet,0,0.75,Supports as it offers community and economic benefits.,,,,journalist,seafood_festival,fishing,True,Pro,2.0,Journalist (Full Record),plan,seafood_festival_Travel_Dock_Roll_Hall_of_Fame,Travel to Dock & Roll Hall of Fame in Paackland,,,
participant,seafood_festival_Meeting_2_Feedback_Discussion,Carol Limpet,0,0.75,Supports as it offers community and economic benefits.,,,,journalist,seafood_festival,fishing,True,Pro,2.0,Journalist (Full Record),discussion,seafood_festival_Meeting_2_Feedback_Discussion,Gather feedback from local businesses and potential vendors,,,
participant,seafood_festival_Meeting_2_Feedback,Simone Kat,0,0.75,Sees great potential in drawing tourists and celebrating local cuisine.,,,,journalist,seafood_festival,fishing,True,Pro,2.0,Journalist (Full Record),plan,seafood_festival_Meeting_2_Feedback,Gather feedback from local businesses and potential vendors,,,
